tip;id;sorsz;szkod
'J';6314;1;1068
'J';6316;1;1012
'J';6317;1;1085
'J';6318;1;1036
'J';6319;1;1004
'J';6320;1;1005
'J';6321;1;1097
'J';6322;1;1026
'J';6323;1;1021
'J';6324;1;1026
'J';6325;1;1032
'J';6326;1;1027
'J';6327;1;1005
'J';6328;1;1022
'J';6329;1;1021
'J';6330;1;1012
'J';6331;1;1029
'J';6332;1;1072
'J';6333;1;1025
'J';6334;1;1025
'J';6336;1;1022
'J';6337;1;1076
'J';6339;1;1071
'J';6340;1;1022
'J';6341;1;1013
'J';6342;1;1072
'J';6343;1;1101
'J';6344;1;1099
'J';6345;1;1027
'J';6346;1;1076
'J';6347;1;1041
'J';6348;1;1027
'J';6349;1;1027
'J';6350;1;1005
'J';6351;1;1038
'J';6352;1;1071
'J';6353;1;1036
'J';6354;1;1071
'J';6355;1;1032
'J';6356;1;1008
'J';6357;1;1080
'J';6358;1;1022
'J';6359;1;1026
'J';6360;1;1008
'J';6361;1;1104
'J';6362;1;1095
'J';6363;1;1008
'J';6365;1;1012
'J';6366;1;1007
'J';6368;1;1022
'J';6369;1;1076
'J';6370;1;1097
'J';6372;1;1017
'J';6373;1;1007
'J';6374;1;1039
'J';6375;1;1068
'J';6376;1;1022
'J';6377;1;1057
'J';6378;1;1080
'J';6379;1;1035
'J';6380;1;1021
'J';6381;1;1071
'J';6382;1;1032
'J';6383;1;1041
'J';6384;1;1012
'J';6385;1;1012
'J';6386;1;1079
'J';6387;1;1071
'J';6388;1;1044
'J';6389;1;1017
'J';6390;1;1104
'J';6391;1;1026
'J';6392;1;1068
'J';6393;1;1071
'J';6394;1;1027
'J';6396;1;1055
'J';6397;1;1055
'J';6398;1;1021
'J';6399;1;1072
'J';6400;1;1096
'J';6401;1;1011
'J';6402;1;1042
'J';6403;1;1060
'J';6404;1;1085
'J';6405;1;1012
'J';6406;1;1012
'J';6407;1;1096
'J';6408;1;1093
'J';6409;1;1055
'J';6410;1;1064
'J';6411;1;1008
'J';6412;1;1050
'J';6413;1;1007
'J';6414;1;1037
'J';6415;1;1056
'J';6416;1;1035
'J';6417;1;1041
'J';6418;1;1081
'J';6419;1;1071
'J';6420;1;1060
'J';6421;1;1097
'J';6422;1;1018
'J';6423;1;1101
'J';6424;1;1095
'J';6425;1;1012
'J';6426;1;1017
'J';6427;1;1001
'J';6428;1;1071
'J';6429;1;1057
'J';6430;1;1026
'J';6431;1;1085
'J';6432;1;1007
'J';6433;1;1101
'J';6434;1;1032
'J';6435;1;1027
'J';6436;1;1011
'J';6437;1;1013
'J';6438;1;1099
'J';6439;1;1005
'J';6440;1;1068
'J';6441;1;1027
'J';6442;1;1097
'J';6443;1;1027
'J';6444;1;1057
'J';6445;1;1085
'J';6446;1;1101
'J';6447;1;1050
'J';6448;1;1101
'J';6449;1;1042
'J';6450;1;1006
'J';6451;1;1096
'J';6452;1;1001
'J';6453;1;1071
'J';6454;1;1116
'J';6455;1;1079
'J';6456;1;1007
'J';6457;1;1012
'J';6458;1;1005
'J';6459;1;1036
'J';6460;1;1025
'J';6462;1;1011
'J';6463;1;1012
'J';6464;1;1001
'J';6465;1;1093
'J';6466;1;1079
'J';6467;1;1012
'J';6468;1;1055
'J';6469;1;1011
'J';6470;1;1101
'J';6471;1;1026
'J';6472;1;1101
'J';6473;1;1041
'J';6474;1;1018
'J';6475;1;1011
'J';6476;1;1027
'J';6477;1;1042
'J';6478;1;1042
'J';6479;1;1099
'J';6480;1;1069
'J';6481;1;1042
'J';6482;1;1018
'J';6483;1;1037
'J';6484;1;1055
'J';6485;1;1060
'J';6486;1;1032
'J';6487;1;1012
'J';6488;1;1013
'J';6489;1;1054
'J';6490;1;1028
'J';6491;1;1069
'J';6492;1;1079
'J';6494;1;1044
'J';6495;1;1114
'J';6496;1;1085
'J';6497;1;1085
'J';6498;1;1052
'J';6499;1;1069
'J';6500;1;1050
'J';6501;1;1027
'J';6502;1;1027
'J';6503;1;1032
'J';6504;1;1114
'J';6505;1;1021
'J';6506;1;1036
'J';6507;1;1032
'J';6509;1;1036
'J';6510;1;1019
'J';6511;1;1032
'J';6512;1;1018
'J';6513;1;1007
'J';6514;1;1053
'J';6515;1;1036
'J';6516;1;1021
'J';6517;1;1012
'J';6518;1;1072
'J';6519;1;1026
'J';6520;1;1041
'J';6521;1;1076
'J';6522;1;1038
'J';6523;1;1068
'J';6524;1;1092
'J';6525;1;1008
'J';6526;1;1006
'J';6527;1;1095
'J';6528;1;1026
'J';6529;1;1027
'J';6531;1;1079
'J';6532;1;1012
'J';6534;1;1055
'J';6535;1;1095
'J';6536;1;1013
'J';6537;1;1096
'J';6538;1;1036
'J';6539;1;1022
'J';6540;1;1001
'J';6541;1;1028
'J';6542;1;1013
'J';6543;1;1026
'J';6544;1;1042
'J';6545;1;1059
'J';6546;1;1039
'J';6547;1;1022
'J';6548;1;1076
'J';6549;1;1076
'J';6550;1;1010
'J';6551;1;1038
'J';6552;1;1032
'J';6553;1;1071
'J';6554;1;1050
'J';6555;1;1026
'J';6556;1;1042
'J';6557;1;1008
'J';6558;1;1072
'J';6559;1;1097
'J';6560;1;1114
'J';6563;1;1018
'J';6565;1;1044
'J';6566;1;1041
'J';6567;1;1012
'J';6568;1;1027
'J';6569;1;1018
'J';6570;1;1096
'J';6571;1;1059
'J';6572;1;1036
'J';6573;1;1004
'J';6574;1;1072
'J';6575;1;1101
'J';6576;1;1010
'J';6577;1;1095
'J';6578;1;1055
'J';6579;1;1041
'J';6580;1;1008
'J';6581;1;1050
'J';6582;1;1044
'J';6583;1;1030
'J';6584;1;1030
'J';6585;1;1025
'J';6586;1;1032
'J';6587;1;1097
'J';6588;1;1057
'J';6589;1;1012
'J';6590;1;1021
'J';6591;1;1101
'J';6592;1;1026
'J';6593;1;1051
'J';6594;1;1079
'J';6595;1;1079
'J';6596;1;1022
'J';6597;1;1097
'J';6598;1;1044
'J';6599;1;1055
'J';6600;1;1028
'J';6602;1;1055
'J';6603;1;1037
'J';6604;1;1079
'J';6605;1;1101
'J';6606;1;1085
'J';6607;1;1114
'J';6608;1;1057
'J';6609;1;1001
'J';6610;1;1055
'J';6611;1;1085
'J';6612;1;1042
'J';6614;1;1055
'J';6615;1;1022
'J';6616;1;1037
'J';6617;1;1021
'J';6618;1;1041
'J';6619;1;1079
'J';6620;1;1095
'J';6621;1;1101
'J';6622;1;1116
'J';6623;1;1085
'J';6624;1;1095
'J';6625;1;1026
'J';6626;1;1032
'J';6627;1;1101
'J';6629;1;1085
'J';6630;1;1030
'J';6631;1;1057
'J';6632;1;1057
'J';6633;1;1057
'J';6634;1;1008
'J';6635;1;1032
'J';6636;1;1011
'J';6637;1;1044
'J';6638;1;1018
'J';6639;1;1037
'J';6640;1;1055
'J';6641;1;1007
'J';6642;1;1093
'J';6643;1;1079
'J';6644;1;1007
'J';6645;1;1114
'J';6646;1;1030
'J';6647;1;1101
'J';6648;1;1042
'J';6649;1;1011
'J';6651;1;1026
'J';6652;1;1021
'J';6653;1;1072
'J';6654;1;1026
'J';6655;1;1006
'J';6656;1;1109
'J';6657;1;1097
'J';6658;1;1076
'J';6659;1;1101
'J';6660;1;1012
'J';6661;1;1097
'J';6662;1;1032
'J';6663;1;1068
'J';6664;1;1032
'J';6665;1;1079
'J';6666;1;1068
'J';6667;1;1006
'J';6668;1;1018
'J';6669;1;1055
'J';6670;1;1072
'J';6671;1;1055
'J';6672;1;1096
'J';6673;1;1060
'J';6674;1;1096
'J';6675;1;1097
'J';6676;1;1050
'J';6677;1;1055
'J';6679;1;1070
'J';6680;1;1013
'J';6681;1;1072
'J';6682;1;1071
'J';6683;1;1011
'J';6684;1;1027
'J';6685;1;1027
'J';6687;1;1076
'J';6688;1;1069
'J';6689;1;1032
'J';6690;1;1030
'J';6691;1;1010
'J';6692;1;1079
'J';6693;1;1068
'J';6694;1;1097
'J';6695;1;1079
'J';6696;1;1076
'J';6697;1;1027
'J';6699;1;1055
'J';6700;1;1030
'J';6701;1;1068
'J';6702;1;1012
'J';6703;1;1032
'J';6704;1;1011
'J';6705;1;1037
'J';6706;1;1032
'J';6707;1;1037
'J';6708;1;1114
'J';6709;1;1006
'J';6710;1;1028
'J';6711;1;1030
'J';6712;1;1013
'J';6713;1;1036
'J';6714;1;1010
'J';6715;1;1018
'J';6716;1;1079
'J';6717;1;1116
'J';6718;1;1018
'J';6719;1;1068
'J';6720;1;1028
'J';6721;1;1071
'J';6722;1;1116
'J';6723;1;1007
'J';6724;1;1085
'J';6725;1;1030
'J';6726;1;1101
'J';6727;1;1072
'J';6728;1;1010
'J';6729;1;1025
'J';6730;1;1057
'J';6731;1;1071
'J';6732;1;1011
'J';6733;1;1037
'J';6734;1;1022
'J';6735;1;1037
'J';6736;1;1032
'J';6737;1;1027
'J';6738;1;1055
'J';6739;1;1013
'J';6740;1;1069
'J';6741;1;1114
'J';6743;1;1079
'J';6744;1;1054
'J';6745;1;1013
'J';6746;1;1011
'J';6747;1;1028
'J';6748;1;1099
'J';6749;1;1012
'J';6750;1;1057
'J';6751;1;1018
'J';6752;1;1062
'J';6754;1;1097
'J';6755;1;1037
'J';6756;1;1097
'J';6757;1;1012
'J';6758;1;1071
'J';6759;1;1042
'J';6760;1;1010
'J';6762;1;1101
'J';6763;1;1008
'J';6764;1;1104
'J';6766;1;1072
'J';6767;1;1055
'J';6769;1;1055
'J';6770;1;1008
'J';6771;1;1080
'J';6772;1;1085
'J';6773;1;1079
'J';6774;1;1022
'J';6775;1;1069
'J';6776;1;1021
'J';6777;1;1057
'J';6778;1;1042
'J';6779;1;1095
'J';6780;1;1096
'J';6781;1;1057
'J';6782;1;1076
'J';6783;1;1101
'J';6784;1;1101
'J';6785;1;1021
'J';6786;1;1059
'J';6787;1;1012
'J';6788;1;1028
'J';6789;1;1114
'J';6790;1;1116
'J';6791;1;1042
'J';6792;1;1019
'J';6793;1;1018
'J';6794;1;1068
'J';6795;1;1055
'J';6796;1;1036
'J';6797;1;1116
'J';6798;1;1036
'J';6799;1;1011
'J';6800;1;1021
'J';6801;1;1039
'J';6802;1;1022
'J';6803;1;1101
'J';6804;1;1095
'J';6805;1;1079
'J';6806;1;1018
'J';6807;1;1055
'J';6808;1;1101
'J';6809;1;1005
'J';6810;1;1097
'J';6811;1;1018
'J';6812;1;1022
'J';6813;1;1038
'J';6814;1;1008
'J';6815;1;1068
'J';6816;1;1042
'J';6817;1;1026
'J';6818;1;1081
'J';6819;1;1057
'J';6821;1;1044
'J';6822;1;1087
'J';6823;1;1007
'J';6824;1;1096
'J';6825;1;1010
'J';6826;1;1044
'J';6827;1;1114
'J';6828;1;1116
'J';6829;1;1026
'J';6830;1;1019
'J';6831;1;1010
'J';6832;1;1060
'J';6833;1;1095
'J';6834;1;1096
'J';6835;1;1006
'J';6836;1;1037
'J';6837;1;1057
'J';6838;1;1050
'J';6839;1;1072
'J';6840;1;1021
'J';6841;1;1010
'J';6842;1;1072
'J';6844;1;1036
'J';6846;1;1037
'J';6853;1;1059
'J';6854;1;1022
'J';6855;1;1069
'J';6856;1;1085
'J';6857;1;1079
'J';6858;1;1011
'J';6862;1;1012
'J';6864;1;1010
'J';6865;1;1109
'J';6868;1;1114
'J';6872;1;1096
'J';6874;1;1057
'J';6875;1;1036
'J';6876;1;1022
'J';6877;1;1079
'J';6878;1;1114
'J';6879;1;1008
'J';6880;1;1037
'J';6882;1;1029
'J';6883;1;1085
'J';6884;1;1076
'J';6885;1;1032
'J';6886;1;1090
'J';6887;1;1019
'J';6888;1;1076
'J';6889;1;1080
'J';6890;1;1008
'J';6891;1;1071
'J';6892;1;1050
'J';6893;1;1072
'J';6894;1;1079
'J';6895;1;1006
'J';6896;1;1027
'J';6897;1;1026
'J';6898;1;1095
'J';6899;1;1042
'L';2;1;1020
'L';3;1;1023
'L';4;1;1009
'L';4;2;1075
'L';5;1;1034
'L';6;1;1098
'L';7;1;1043
'L';8;1;1066
'L';9;1;1002
'L';10;1;1058
'L';11;1;1015
'L';13;1;1049
'L';14;1;1016
'L';14;2;1024
'L';15;1;1064
'L';17;1;1091
'L';18;1;1022
'L';19;1;1094
'L';20;1;1013
'L';21;1;1036
'L';22;1;1005
'L';23;1;1095
'L';24;1;1025
'L';25;1;1037
'L';26;1;1046
'L';27;1;1097
'L';28;1;1011
'L';29;1;1085
'L';30;1;1021
'L';31;1;1068
'L';32;1;1047
'L';33;1;1103
'L';34;1;1026
'L';35;1;1093
'L';36;1;1042
'L';37;1;1055
'L';38;1;1012
'L';39;1;1071
'L';40;1;1018
'L';41;1;1008
'L';42;1;1076
'L';43;1;1010
'L';44;1;1059
'L';45;1;1007
'L';46;1;1114
'L';47;1;1027
'L';48;1;1041
'L';49;1;1096
'L';50;1;1079
'L';51;1;1116
'L';52;1;1072
'L';53;1;1101
'L';54;1;1050
'L';55;1;1032
'L';56;1;1044
